"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"0","10","","","","","2.3085938","4.4368286","0","89","SINGLE","AVERAGE"
"1","20","9400f783-9e43-4780-a2c5-baa67a386cea","99fde945-2c03-4dce-b586-7e0bd4a800f5","e6017499-44f4-4ad1-9686-2642e970b753","89","4.6171875","8.837585","0","176","SINGLE","AVERAGE"
"2","30","a072c6e8-d1b9-457f-973a-13f536f0ee1e","45288b71-6ae0-4fb0-913b-555bf1b03cac","1335576f-64ed-4c68-9893-600e0947dd47","88","6.9257812","13.2022705","0","219","SINGLE","AVERAGE"
"3","40","e1464c6e-fd37-46eb-b8df-52b81d2d3389","b231811c-52de-4562-aa4c-c7a7353f4cc2","072b5917-12cc-4b0d-b1cf-0d180743a563","73","9.234375","17.530884","0","280","SINGLE","AVERAGE"
"4","50","9400f783-9e43-4780-a2c5-baa67a386cea","7d8545a1-7952-405b-ab1f-d8461b6252d8","8ef03f60-a742-4962-889a-2d28979bf00f","89","11.542969","21.823425","0","352","SINGLE","AVERAGE"
"5","60","a072c6e8-d1b9-457f-973a-13f536f0ee1e","868190ff-9356-4d97-b4e4-a5ea79594a90","a13baa30-cf52-45e3-b9bc-bcfd81d19b8f","88","13.8515625","26.079895","0","420","SINGLE","AVERAGE"
"6","70","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","2c330f5c-7a34-4f1e-ac03-f577120f669c","41e83ac9-8a05-466e-a5f8-a855a0eadc49","70","16.160156","30.300293","0","469","SINGLE","AVERAGE"
"7","80","5ad673e0-8848-43f8-8539-9fb98624ff14","40884a45-4cdd-4a8d-9ee1-9809f552b4b2","ae0f2cb6-b149-4831-8cfc-5e86c8184b9f","67","18.46875","34.48462","0","534","SINGLE","AVERAGE"
"8","90","9400f783-9e43-4780-a2c5-baa67a386cea","c203b6e4-41bb-45be-8e2d-8bff0e10bfa1","ccd034b1-a572-4128-8db0-df1d2ac2bc03","89","20.777344","38.632874","0","616","SINGLE","AVERAGE"
"9","100","a072c6e8-d1b9-457f-973a-13f536f0ee1e","5fee9a2e-e191-463a-9f8c-fe5c83d91a93","e41f6d12-9c75-43d0-a1a7-b1569c93159f","88","23.085938","42.745056","0","657","SINGLE","AVERAGE"
"10","110","e1464c6e-fd37-46eb-b8df-52b81d2d3389","afd8c69f-dd9d-43f9-841f-b83e3c6457c1","c7867991-285a-4fdc-ab79-fd5fa72536a7","73","25.394531","46.821167","0","712","SINGLE","AVERAGE"
"11","120","9400f783-9e43-4780-a2c5-baa67a386cea","72c38594-ce33-4281-acd6-6d964e300f91","2c4cedf1-ee89-4167-957c-a5212ffe0faf","89","27.703125","50.861206","0","792","SINGLE","AVERAGE"
"12","130","a072c6e8-d1b9-457f-973a-13f536f0ee1e","90f0fc98-cef2-4d6b-afcb-4b2b0d596ea8","c2c773dc-4fab-4392-9a6d-e1decb4abdfb","88","30.011719","54.865173","0","840","SINGLE","AVERAGE"
"13","140","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","38974de9-60c1-4808-99c8-cd1b19a8c51a","9a8293d3-9994-4bbd-85c9-e34ef6c5efbf","70","32.320312","58.83307","0","890","SINGLE","AVERAGE"
"14","150","9400f783-9e43-4780-a2c5-baa67a386cea","29e2b954-cb9d-48ac-a3ac-ac6b73cf11c5","e08635e0-71fd-45ed-b81c-53bb987af6ed","89","34.628906","62.764893","0","968","SINGLE","AVERAGE"
"15","160","a072c6e8-d1b9-457f-973a-13f536f0ee1e","c51d348e-b899-49c4-ab3f-c6165e6ff8fe","e5293d0a-b6ba-42e9-a0ea-abb2850bbf79","88","36.9375","66.660645","0","1022","SINGLE","AVERAGE"
"16","170","e1464c6e-fd37-46eb-b8df-52b81d2d3389","9b645967-0af4-4aca-80b3-0feb4daa6729","9b1554d2-0f94-4781-99d7-d7a176c50cd1","73","39.246094","70.520325","0","1072","SINGLE","AVERAGE"
"17","180","9400f783-9e43-4780-a2c5-baa67a386cea","acea3e48-b48f-4184-a050-7f32a4d06665","f4829bf8-72f9-41dd-af38-2553a4be2446","89","41.554688","74.34393","0","1144","SINGLE","AVERAGE"
"18","190","a072c6e8-d1b9-457f-973a-13f536f0ee1e","bc6310c5-0891-4598-9c85-1bd91999a633","d3b287fb-ea48-440a-97ac-9eb6ad5e8a1c","88","43.86328","78.13147","0","1206","SINGLE","AVERAGE"
"19","200","5ad673e0-8848-43f8-8539-9fb98624ff14","33e9ac52-1bb7-4f1a-8241-4adcf05cbf9d","0ff0ceab-140d-4448-b974-7e626f8bf450","67","46.171875","81.882935","0","1260","SINGLE","AVERAGE"
"20","210","9400f783-9e43-4780-a2c5-baa67a386cea","4a3952f2-3bda-4504-91ce-d675e4642edf","446c1306-a91a-4bec-8157-318c5bec1c4a","89","48.48047","85.59833","0","1330","SINGLE","AVERAGE"
"21","220","a072c6e8-d1b9-457f-973a-13f536f0ee1e","446b89e8-b9ac-48b1-bc55-3ac8355fe3d6","f26cd3dd-1118-46b9-9009-0d54b4090455","88","50.789062","89.27765","0","1400","SINGLE","AVERAGE"
"22","230","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","6373a65c-cddd-4d69-9b7b-5635edf52686","bcc54f04-f197-4910-b363-407e5fcbfe25","70","53.097656","92.9209","0","1460","SINGLE","AVERAGE"
"23","240","e1464c6e-fd37-46eb-b8df-52b81d2d3389","e61126d4-87c2-4b3d-978e-249813b88f07","e4649a0c-9802-468b-86e5-1a8715f7f69d","73","55.40625","96.528076","0","1513","SINGLE","AVERAGE"
"24","250","9400f783-9e43-4780-a2c5-baa67a386cea","e1cb9dda-8458-42af-abf0-1520eba2ff62","0e1f0cc4-6ab2-49f8-b10f-05533d083942","89","57.714844","100.09918","0","1584","SINGLE","AVERAGE"
"25","260","a072c6e8-d1b9-457f-973a-13f536f0ee1e","67af3cdd-e0c7-4a06-a763-68dea9bfce7c","047def6c-79cd-42a5-ae50-84f2ef61260b","88","60.023438","103.63422","0","1612","SINGLE","AVERAGE"
"26","270","9400f783-9e43-4780-a2c5-baa67a386cea","4be9cc69-663a-46ef-ac98-cc01a2272492","798af37e-0fcd-46bc-b2e7-d9bb89ef3820","89","62.33203","107.13318","0","1680","SINGLE","AVERAGE"
"27","280","a072c6e8-d1b9-457f-973a-13f536f0ee1e","67efa30c-e9d7-4766-a60a-10d43a6b4ef5","408dc862-6e77-45ec-886e-4d8521b2fc37","88","64.640625","110.59607","0","1752","SINGLE","AVERAGE"
"28","290","e1464c6e-fd37-46eb-b8df-52b81d2d3389","9c40d39c-9523-4714-bb7a-8cb6727f0ac1","2e022c56-bdd6-4eb0-ab5a-28fdf1e73cc4","73","66.94922","114.02289","0","1820","SINGLE","AVERAGE"
"29","300","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","ac83d625-ee97-403d-96fa-0fd12d62cb20","75cb4477-8ed7-4577-ad35-5c2b805dc2c3","70","69.25781","117.44891","0","1876","SINGLE","AVERAGE"
"30","310","9400f783-9e43-4780-a2c5-baa67a386cea","c9724998-045d-4650-9351-a9d4f4f17132","1e20fda1-2e11-4a4c-9a83-5a1a38b596d6","89","71.56641","120.88861","0","1943","SINGLE","AVERAGE"
"31","320","a072c6e8-d1b9-457f-973a-13f536f0ee1e","ac81b11b-f0c4-490b-a4f2-357ba69f579d","75bc7c97-85b8-4f5b-8be9-bb7870a6573e","88","73.875","124.34961","0","2010","SINGLE","AVERAGE"
"32","330","5ad673e0-8848-43f8-8539-9fb98624ff14","3609666c-a97b-4e7e-8b66-7ce8dd79e2ba","7b3ec890-53bb-4f5e-9db5-d236f651cdc0","67","76.18359","127.90228","0","2047","SINGLE","AVERAGE"
"33","340","9400f783-9e43-4780-a2c5-baa67a386cea","c5c4422d-31b2-484f-a876-7cccdf905ff8","0e9282a1-2cda-4293-b54d-b42bc6f817a3","89","78.49219","131.36517","0","2117","SINGLE","AVERAGE"
"34","350","a072c6e8-d1b9-457f-973a-13f536f0ee1e","70a64aee-e653-4882-8128-4bca253d1bbd","1ba6bfa8-8431-4940-a96f-7b44df2ec342","88","80.80078","134.79199","0","2190","SINGLE","AVERAGE"
"35","360","e1464c6e-fd37-46eb-b8df-52b81d2d3389","d4fe4026-f419-4eaa-b643-6597c95ae50f","304792c8-e5e4-49fe-bb4f-c8451dfa6e6c","73","83.109375","138.26172","0","2240","SINGLE","AVERAGE"
"36","370","9400f783-9e43-4780-a2c5-baa67a386cea","f3f471a7-43b5-4faf-ba4f-896c76048b6c","4928eaba-c871-43f5-8f0e-20964b2271c7","89","85.41797","141.63443","0","2310","SINGLE","AVERAGE"
"37","380","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","4e79698d-d895-4498-8320-8f45c19d1f4c","d0465d41-5bf1-4d27-9e14-3fa94d459d3b","70","87.72656","145.10956","0","2376","SINGLE","AVERAGE"
"38","390","a072c6e8-d1b9-457f-973a-13f536f0ee1e","29b8c7ad-8ddc-47c9-9d9c-1b4978bf2683","baa2ed33-5bee-42a8-9a51-599591610b1c","88","90.03516","148.716","0","2418","SINGLE","AVERAGE"
"39","400","9400f783-9e43-4780-a2c5-baa67a386cea","6fd99465-b2f5-4ed5-b126-a8a7285446c9","ae1e442e-3687-414b-82b7-feebfc0ae5ad","89","92.34375","152.45752","0","2482","SINGLE","AVERAGE"
"40","410","e1464c6e-fd37-46eb-b8df-52b81d2d3389","7c7256e4-e4be-48a7-b85e-60dde80d3814","0dff540a-9178-4012-a520-a1b019a4b07b","73","94.65234","156.32404","0","2552","SINGLE","AVERAGE"
"41","420","a072c6e8-d1b9-457f-973a-13f536f0ee1e","e3d891c7-aecf-479f-a69a-77c51b3c1498","ada4c089-cf3d-4dbe-876f-39ad9bc38657","88","96.96094","160.07336","0","2613","SINGLE","AVERAGE"
"42","430","5ad673e0-8848-43f8-8539-9fb98624ff14","5ead36c8-b141-4f9a-83f9-71ad352d2359","9ede1cf7-8bb1-4444-a81a-237737b549bd","67","99.26953","163.98676","0","2670","SINGLE","AVERAGE"
"43","440","9400f783-9e43-4780-a2c5-baa67a386cea","c525c720-9372-48fe-a168-29182e3ff8d1","12b157ae-165b-4e72-a7b6-ab9eb4d09087","89","101.578125","167.72827","0","2730","SINGLE","AVERAGE"
"44","450","a072c6e8-d1b9-457f-973a-13f536f0ee1e","b3367bc1-8065-4f3f-b752-d6eedb1e5e91","c5d87de7-1165-4919-acfe-5cc9e0cea034","88","103.88672","171.4776","0","2800","SINGLE","AVERAGE"
"45","460","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","6b1d301c-cfcf-490e-9c9e-06dce0a1285c","b531fcb0-8135-43f3-973b-a902d34215a2","70","106.19531","175.36755","0","2852","SINGLE","AVERAGE"
"46","470","9400f783-9e43-4780-a2c5-baa67a386cea","0251def7-5ac8-4f6d-951d-0d99a835f769","69f3da88-135f-4e81-9d4d-c0570b811579","89","108.50391","179.10907","0","2920","SINGLE","AVERAGE"
"47","480","e1464c6e-fd37-46eb-b8df-52b81d2d3389","fb5f7e62-02a9-41ba-b94e-f728ef0f5b78","7f507493-e658-46e4-8051-50e58fe455d1","73","110.8125","182.97559","0","2992","SINGLE","AVERAGE"
"48","490","a072c6e8-d1b9-457f-973a-13f536f0ee1e","951d60e3-ad22-4147-a31b-f52acb161e8e","f3b59e84-bdb0-4186-9f94-83295244fb5d","88","113.12109","186.72491","0","3038","SINGLE","AVERAGE"
"49","500","9400f783-9e43-4780-a2c5-baa67a386cea","70ad27e0-af42-4dd4-bcb1-1ed2d9a0f8ec","533fb013-daf8-4c41-87a1-9eac01062d1b","89","115.42969","190.46643","0","3100","SINGLE","AVERAGE"
"50","510","a072c6e8-d1b9-457f-973a-13f536f0ee1e","18b0be40-29a8-4dda-870f-228eac0840ba","59c85db9-b611-40e9-bf71-5641d885cb23","88","117.73828","194.21576","0","3162","SINGLE","AVERAGE"
"51","520","7fd04d7c-37ce-449e-8410-89560e23f58d","bf1cf671-e4b1-4730-b812-3a0ccc5d308d","101ed1cb-d32f-4840-bfc8-df4df16edd51","62","120.046875","198.16821","0","3220","SINGLE","AVERAGE"
"52","530","9400f783-9e43-4780-a2c5-baa67a386cea","20a64b7e-0e97-4abb-bd37-945e110c12b5","75b87af2-0925-418e-b631-3b7927bff85d","89","122.35547","201.90973","0","3290","SINGLE","AVERAGE"
"53","540","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","c1ee3412-fbdf-4093-990b-503a7deeb822","8dfc2e8b-5190-4b84-8399-9b35eccb49df","70","124.66406","205.79968","0","3358","SINGLE","AVERAGE"
"54","550","a072c6e8-d1b9-457f-973a-13f536f0ee1e","57e8c6e0-32ff-4d3f-98f5-c2af58688bbc","6b083167-4fb7-46d7-817e-7e9b92a26348","88","126.97266","209.54901","0","3431","SINGLE","AVERAGE"
"55","560","e1464c6e-fd37-46eb-b8df-52b81d2d3389","645bcd9b-f085-4714-976c-85bf85e2c9c4","16c2c982-0a6d-458d-88a4-913b5f56f8d5","73","129.28125","213.41553","0","3484","SINGLE","AVERAGE"
"56","570","9400f783-9e43-4780-a2c5-baa67a386cea","c9fc089e-d3e9-4cc3-9b91-c4b19fe4fcc1","00447e3d-c90f-4ed0-beb4-3719a00c5135","89","131.58984","217.15704","0","3551","SINGLE","AVERAGE"
"57","580","5ad673e0-8848-43f8-8539-9fb98624ff14","8ff60815-9459-46b0-86b2-807e5c192f8c","93093fa3-fc74-4622-9d39-682fdd0df7c0","67","133.89844","221.07043","0","3608","SINGLE","AVERAGE"
"58","590","a072c6e8-d1b9-457f-973a-13f536f0ee1e","f500fdc3-f8a5-4ed3-8b0e-2b13fe90ff78","7c918b52-e099-459a-be62-de90ef878b46","88","136.20703","224.81976","0","3650","SINGLE","AVERAGE"
"59","600","9400f783-9e43-4780-a2c5-baa67a386cea","4dd609f1-ce02-4d34-84a5-5497ba17435e","8f664227-f0ff-48e7-bb36-044f8b527271","89","138.51562","228.56128","0","3723","SINGLE","AVERAGE"
"60","610","e1464c6e-fd37-46eb-b8df-52b81d2d3389","0c9f6425-42c8-478a-8354-2cba8d9d5a54","2bedcf0c-1375-4727-ab9b-d16fa957c086","73","140.82422","232.4278","0","3784","SINGLE","AVERAGE"
"61","620","a072c6e8-d1b9-457f-973a-13f536f0ee1e","8ae5adcd-ccd7-4c7f-aa03-1ec8b3e158e4","39eefa09-6f0f-425b-be7b-9714dae51fe0","88","143.13281","236.17712","0","3850","SINGLE","AVERAGE"
"62","630","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","a4a1f1f2-9379-47dd-b0e2-c30e150783fb","5f8fa3ae-5fbe-4a05-bc88-294b3549356a","70","145.4414","240.06708","0","3916","SINGLE","AVERAGE"
"63","640","9400f783-9e43-4780-a2c5-baa67a386cea","703eb7ac-c544-430f-9369-ff500bf77ff8","e74dbc09-b7c0-42b6-b7fa-01c6be279d93","89","147.75","243.8086","0","3960","SINGLE","AVERAGE"
"64","650","a072c6e8-d1b9-457f-973a-13f536f0ee1e","c6c5c119-5c2b-4f9a-b00f-b073ffca02b2","99001be1-b4bf-4989-967d-6d18ae7220a2","88","150.0586","247.55792","0","4020","SINGLE","AVERAGE"
"65","660","9400f783-9e43-4780-a2c5-baa67a386cea","e9b5e5e3-700b-4ba8-943c-0175c928c732","99450d86-7f28-4496-801c-f1808f94abe6","89","152.36719","251.29944","0","4088","SINGLE","AVERAGE"
"66","670","e1464c6e-fd37-46eb-b8df-52b81d2d3389","966202e5-ca71-4dab-9c3f-6b0beac72b35","00e01acb-ccba-4082-bc28-4a7fa2c3b63c","73","154.67578","255.16595","0","4154","SINGLE","AVERAGE"
"67","680","a072c6e8-d1b9-457f-973a-13f536f0ee1e","da4dc474-511e-41f1-b3fa-05550cb1d276","0ee7c33e-ec8e-4d07-8c82-791badb6bf4b","88","156.98438","258.91528","0","4221","SINGLE","AVERAGE"
"68","690","5ad673e0-8848-43f8-8539-9fb98624ff14","83d7a7f4-b18a-450c-ad79-94fdc3aa0157","af400f1b-1922-4a65-8b23-e51c626e906e","67","159.29297","262.82874","0","4272","SINGLE","AVERAGE"
"69","700","9400f783-9e43-4780-a2c5-baa67a386cea","9a4229d4-8b02-4c19-9290-0aacf127b43a","6ff875fb-af6a-44aa-89f5-a364348d3bed","89","161.60156","266.5702","0","4340","SINGLE","AVERAGE"
"70","710","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","dacd11f5-533f-4d6f-8a60-ede0be634fc4","04f42d7d-739e-4d3e-a2e9-05ff89d03c2b","70","163.91016","270.46008","0","4400","SINGLE","AVERAGE"
"71","720","a072c6e8-d1b9-457f-973a-13f536f0ee1e","4e778221-29b5-4a59-b4d3-cf5806540fac","f7184292-a3e9-457b-b779-1a5304d08a62","88","166.21875","274.20947","0","4453","SINGLE","AVERAGE"
"72","730","9400f783-9e43-4780-a2c5-baa67a386cea","53d77789-8ddb-4cd7-b00a-b33f61b97523","cb997252-fc8d-4d43-ab41-1c929920f053","89","168.52734","277.95105","0","4526","SINGLE","AVERAGE"
"73","740","e1464c6e-fd37-46eb-b8df-52b81d2d3389","e2eb7b04-3f2f-4c25-bf70-f17efa6fb6b9","2b23ef28-a324-4265-ae6f-9cd36234c1e5","73","170.83594","281.8175","0","4576","SINGLE","AVERAGE"
"74","750","a072c6e8-d1b9-457f-973a-13f536f0ee1e","cd2a3416-8f10-4d8f-9003-f35ba0707188","5cb1ab35-683b-48b5-b5eb-4654683746b1","88","173.14453","285.5666","0","4628","SINGLE","AVERAGE"
"75","760","9400f783-9e43-4780-a2c5-baa67a386cea","051766be-f8fa-42c4-bdce-ce1946b5dc39","1657092a-0a67-49e0-b63d-ccd9d73e64b0","89","175.45312","289.30835","0","4690","SINGLE","AVERAGE"
"76","770","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","917b7604-f039-469a-9365-dfd34eceffd1","fa35ee4d-c240-4927-9b77-3f66ba0384ea","70","177.76172","293.19867","0","4757","SINGLE","AVERAGE"
"77","780","a072c6e8-d1b9-457f-973a-13f536f0ee1e","cd4f3276-1549-4965-91e0-0e02244c7edb","483e63f4-efb0-48be-8d04-2f2d29d9e157","88","180.07031","296.94763","0","4824","SINGLE","AVERAGE"
"78","790","9400f783-9e43-4780-a2c5-baa67a386cea","0fc40791-5b76-4ae5-a50c-d4e1e6c2bea2","f4dbdaf6-475e-460a-9c0b-4303ccb5b623","89","182.3789","300.68872","0","4891","SINGLE","AVERAGE"
"79","800","e1464c6e-fd37-46eb-b8df-52b81d2d3389","a60929e9-a7da-459e-98c9-df334a2f238f","5735e5bd-f1fb-44f8-9c3b-6f841f40b90a","73","184.6875","304.55566","0","4958","SINGLE","AVERAGE"
"80","810","5ad673e0-8848-43f8-8539-9fb98624ff14","f49dc590-630a-48b9-a799-6529d3a26ff9","203a16e9-4117-4965-b274-0fbc27d2bb10","67","186.9961","308.46948","0","5016","SINGLE","AVERAGE"
"81","820","a072c6e8-d1b9-457f-973a-13f536f0ee1e","2704072e-cd38-4771-97c8-a6aabc0254a5","b78c216b-bd38-4e82-ba4b-5b47e3177096","88","189.30469","312.21838","0","5073","SINGLE","AVERAGE"
"82","830","9400f783-9e43-4780-a2c5-baa67a386cea","75b81470-a4df-457f-a09d-9806af28dcb0","4a9d9f12-834a-4c1a-9c18-a23360558c8e","89","191.61328","315.95947","0","5110","SINGLE","AVERAGE"
"83","840","a072c6e8-d1b9-457f-973a-13f536f0ee1e","3a2be99c-dc4c-421c-8f93-f3ea0b0107f3","e3174392-7562-4b09-a6b0-85d513db629f","88","193.92188","319.70923","0","5183","SINGLE","AVERAGE"
"84","850","e1464c6e-fd37-46eb-b8df-52b81d2d3389","b5fd68e5-04fd-4816-b50d-864b320b7041","fe1fda2c-821f-4aab-af27-d9aaeae3c036","73","196.23047","323.5763","0","5251","SINGLE","AVERAGE"
"85","860","9400f783-9e43-4780-a2c5-baa67a386cea","9d659d5d-6b9d-4046-8054-5848f5a62845","ef22ac69-f682-4fed-a287-bf647bfd38e9","89","198.53906","327.31726","0","5320","SINGLE","AVERAGE"
"86","870","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","8af5fd37-3f3b-486d-beae-0155cf2dbc8f","490f6a64-c98c-4ed0-aa7e-3510a719349e","70","200.84766","331.2066","0","5368","SINGLE","AVERAGE"
"87","880","a072c6e8-d1b9-457f-973a-13f536f0ee1e","aa39ff74-2ce0-48b0-8743-8b03ad227b65","5229dbdf-a710-4347-9bb4-76651c9573ac","88","203.15625","334.95654","0","5429","SINGLE","AVERAGE"
"88","890","9400f783-9e43-4780-a2c5-baa67a386cea","45ab466f-92a2-4960-b08b-4cd3c35f3485","1c782dc3-edee-44ff-96e0-9946a5a81c31","89","205.46484","338.6988","0","5494","SINGLE","AVERAGE"
"89","900","5ad673e0-8848-43f8-8539-9fb98624ff14","af92c1e3-cd35-4579-92ec-e2e1569eea68","649ea70d-f7b0-4758-bf5e-c86e77155c05","67","207.77344","342.61145","0","5548","SINGLE","AVERAGE"
"90","910","a072c6e8-d1b9-457f-973a-13f536f0ee1e","639a51c0-9765-414d-a309-79632b7ece91","b4dc613e-4b46-4a44-8928-b1ef631b694c","88","210.08203","346.36","0","5621","SINGLE","AVERAGE"
"91","920","9400f783-9e43-4780-a2c5-baa67a386cea","601df972-ab65-499d-b570-1e7afaf2f34f","636102d3-1749-4d1f-8f2e-9af56094cf3b","89","212.39062","350.1023","0","5694","SINGLE","AVERAGE"
"92","930","e1464c6e-fd37-46eb-b8df-52b81d2d3389","769dd4e5-b278-46ad-a751-cd57cd1d9abe","0eb250ba-37fb-4039-a340-5bc951c74a3e","73","214.69922","353.9696","0","5740","SINGLE","AVERAGE"
"93","940","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","dd6f8573-7f58-4fda-b7a1-98727321753f","699f31ca-efdf-49f0-8616-424746ea8c29","70","217.00781","357.85876","0","5808","SINGLE","AVERAGE"
"94","950","a072c6e8-d1b9-457f-973a-13f536f0ee1e","38240566-2428-4cc3-affc-efa48c8d6d5b","a22eafc2-ac2f-451d-b334-83054b810bd4","88","219.3164","361.6073","0","5874","SINGLE","AVERAGE"
"95","960","9400f783-9e43-4780-a2c5-baa67a386cea","b2a56063-8463-4edb-8923-8d82fe0a5ba6","2c913568-a518-4012-8f02-887fae51cbfe","89","221.625","365.3496","0","5913","SINGLE","AVERAGE"
"96","970","e1464c6e-fd37-46eb-b8df-52b81d2d3389","d278dad5-0eaf-491f-8c27-30fd1063d5d7","6a71520a-95b6-4311-bcae-7933aa00b719","73","223.9336","369.21692","0","5984","SINGLE","AVERAGE"
"97","980","a072c6e8-d1b9-457f-973a-13f536f0ee1e","7c29ff0b-51f6-4859-8106-d9fc060168ab","1ad661bd-dab3-4dff-b7bd-6897de42804b","88","226.24219","372.96545","0","6052","SINGLE","AVERAGE"
"98","990","9400f783-9e43-4780-a2c5-baa67a386cea","c6381276-9b1a-4ffe-a222-5dcf49a9f79b","7a900e95-cc7c-4a57-9f0b-92063f6b3b67","89","228.55078","376.70612","0","6097","SINGLE","AVERAGE"
"99","1000","5ad673e0-8848-43f8-8539-9fb98624ff14","7b2ce447-af87-4e35-89b2-f2ee791a34d9","d59fac72-df24-41a5-8c8d-76179cafa161","67","230.85938","380.62036","0","6160","SINGLE","AVERAGE"
"100","1000","a072c6e8-d1b9-457f-973a-13f536f0ee1e","1db70fb1-365a-485d-8296-0a33a200dc6a","399bde0d-3caf-471e-961c-724046816c1f","88","230.85938","379.93286","0","6160","SINGLE","AVERAGE"
"101","1000","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","1835505b-ce03-44bb-8822-4ad2cf69b08d","8c14b374-1a6e-4069-8599-7db321e5e5fe","70","230.85938","379.386","0","6141","SINGLE","AVERAGE"
"102","1000","9400f783-9e43-4780-a2c5-baa67a386cea","63211db0-0f39-45d4-aafb-1d4296741d4b","073f3eba-92f9-4d0d-a3e8-9b4ad0c75b4e","89","230.85938","378.69067","0","6138","SINGLE","AVERAGE"
"103","1000","7fd04d7c-37ce-449e-8410-89560e23f58d","950ae292-2a70-44e3-87ff-05d7d307fa8a","65713c93-22d5-40c2-bd16-f554970743db","62","230.85938","378.2063","0","6132","SINGLE","AVERAGE"
"104","1000","e1464c6e-fd37-46eb-b8df-52b81d2d3389","953b8ce2-fb3f-4be2-8c29-f927bebd597f","ac3dac74-86a3-4541-ae6f-27d84010792f","73","230.85938","377.636","0","6097","SINGLE","AVERAGE"
"105","1000","5ad673e0-8848-43f8-8539-9fb98624ff14","337b22b0-1dfb-4d6d-a53c-40e3705440a9","a3bbbc0e-6d99-42c7-99ca-89fc9367cffe","67","230.85938","377.11255","0","6090","SINGLE","AVERAGE"
"106","1000","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","14753071-404e-475b-a3f1-62790b82fdbf","8e112ab8-d317-4a30-926a-08af7ab8cf2b","70","230.85938","376.56567","0","6076","SINGLE","AVERAGE"
"107","1000","7fd04d7c-37ce-449e-8410-89560e23f58d","8bb39c10-e1af-4f7e-98c2-69eaeaa25d80","1791006f-0e5c-4e4b-b755-243b903ca0a4","62","230.85938","376.0813","0","6072","SINGLE","AVERAGE"
"108","1000","a072c6e8-d1b9-457f-973a-13f536f0ee1e","d5a95c18-fc90-47fc-a681-cf1512644cfb","d1c3151a-08aa-46b9-a0ad-04cd5912c70e","88","230.85938","375.3938","0","6059","SINGLE","AVERAGE"
"109","1000","e1464c6e-fd37-46eb-b8df-52b81d2d3389","d5c907be-c4dc-45f8-81e1-85039e227cb4","424b12a4-3311-4968-8e08-aebbfe965155","73","230.85938","374.8235","0","6052","SINGLE","AVERAGE"
"110","1000","9400f783-9e43-4780-a2c5-baa67a386cea","ba5d1f74-6de6-4ac0-8f98-3c9e9e4a17c7","e45a1f7c-c1af-4ca9-b59c-58b54bc78436","89","230.85938","374.12817","0","6030","SINGLE","AVERAGE"
"111","1000","5ad673e0-8848-43f8-8539-9fb98624ff14","f3adf57e-42dc-4d8e-994d-73598f0ba2f0","6614fa5a-1fa6-4702-adef-9bc39d28ba96","67","230.85938","373.60474","0","6020","SINGLE","AVERAGE"
"112","1000","2c9e35fc-936d-4cc4-9b84-2ce9ca73ae99","6e2c1f25-939b-4717-865d-56c6c1a6b9e8","12ac74eb-b25f-45f1-92fc-11082dde0aac","70","230.85938","373.05786","0","6014","SINGLE","AVERAGE"
"113","1000","7fd04d7c-37ce-449e-8410-89560e23f58d","21e53d1f-862e-4923-b5c4-cc9ec1b8e0e7","ea8c1cc6-6a97-4f4e-a5b2-cdbf4e175c88","62","230.85938","372.5735","0","5986","SINGLE","AVERAGE"
"114","1000","e1464c6e-fd37-46eb-b8df-52b81d2d3389","e91cfcf0-ce29-46bd-b9b5-52b11e199bec","aa91b5a5-d3d2-4ab8-8630-246932188ac8","73","230.85938","372.00317","0","5984","SINGLE","AVERAGE"
"115","1000","a072c6e8-d1b9-457f-973a-13f536f0ee1e","a7fe36a3-553d-4277-8a39-b28edbd77e05","e8386e9e-593e-4772-aec2-14246797a4a9","88","230.85938","371.31567","0","5963","SINGLE","AVERAGE"
"116","1000","9400f783-9e43-4780-a2c5-baa67a386cea","564ff50d-a7a9-4410-88a9-29a845525db5","81ca1632-d164-4dec-9892-2c0afb0cc8ba","89","230.85938","370.62036","0","5963","SINGLE","AVERAGE"
"117","1000","5ad673e0-8848-43f8-8539-9fb98624ff14","2f7f2276-1f44-4ad9-a2ed-401a7bd2aed2","c29ffc38-5f54-43b2-a8e3-1958e6a92849","67","230.85938","370.09692","0","5952","SINGLE","AVERAGE"
