"block","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU"
"cbda2ef5-19b5-4bfc-8ec0-f92fc05abd13","8fdb1cb2-e95b-49e2-83e7-6a983ec6620b","31a0201e-ef5b-4ff3-98bc-9cfca35f0aba","dc4fe888-df53-4e5f-a0c6-d812d8375ce5","8","62.595","9.415755","26","78"
"80314639-a70a-452d-b2bc-20ec5b66a82c","b88066bb-0911-4c48-8930-5384061128d1","dc808077-8b10-4b06-b1fb-d22bdbc0ea60","9d80ecc7-8d80-40f4-a405-14aac15721c4","8","62.595","9.335755","32","77"
"80314639-a70a-452d-b2bc-20ec5b66a82c","ad354343-7c3c-4357-92ee-1d70e6fb8dd9","e60f1f9c-0036-45e5-8e66-348af5226a7a","8a99cc97-5ae0-4412-88a2-656de07d4cc9","4","62.595","9.295755","33","77"
"80314639-a70a-452d-b2bc-20ec5b66a82c","b843c34a-fee9-494f-9481-bbfcaa12eac8","f08207f1-707b-4ecf-bc4f-65c7ff01dcc1","90114fcc-0c77-4266-b40f-6e357fdae7ef","5","62.595","9.245755","34","76"
"80314639-a70a-452d-b2bc-20ec5b66a82c","c817b001-5ec6-42f9-a041-b0cdc0c6289a","c1aeb709-b520-4fb4-9bb3-69561e6bc5ff","1c5678c0-4500-44e0-b91b-1f7385aeeb6f","6","62.595","9.185755","34","76"
"80314639-a70a-452d-b2bc-20ec5b66a82c","cd915c79-2dfb-4445-a61a-c201d0fa8587","22b4c745-7566-4c0c-b4a1-10c92109ab58","e64de6ff-62a8-4b89-8d86-edf24232b9a4","31","62.595","9.145755","34","76"
"80314639-a70a-452d-b2bc-20ec5b66a82c","b3b48059-7489-440d-a251-e896b46babbd","d3de0212-9cb6-49db-b411-3460a8862a74","bbb14449-dbde-438b-b638-aac2190f6918","15","62.595","9.011704","34","76"
"80314639-a70a-452d-b2bc-20ec5b66a82c","a5c76468-eae2-42ac-8f55-0b62895be358","f349caf3-00c4-413e-9aee-d088ab5bd0bd","df09a90e-4253-4c7d-b7ef-be4f73648247","17","62.595","8.877654","34","76"
"ef21d1bd-d517-454a-b730-f3a30c930ee4","e40f3e07-6acc-45a3-aa22-c18dc38056c2","dc808077-8b10-4b06-b1fb-d22bdbc0ea60","4e3838cf-8602-4448-ada9-187af10019d9","37","62.595","8.827655","36","76"
"ef21d1bd-d517-454a-b730-f3a30c930ee4","f2522807-8db4-43b1-8e62-629fd9df5096","e60f1f9c-0036-45e5-8e66-348af5226a7a","c90ead91-ba3c-4e34-a980-1081fcee9fd1","20","62.595","8.693604","38","76"
"ef21d1bd-d517-454a-b730-f3a30c930ee4","7f415708-4771-4bae-81a6-34d9ba9950ad","f08207f1-707b-4ecf-bc4f-65c7ff01dcc1","fa056ebc-c5e4-438b-b361-eb3996320663","36","62.595","8.673604","39","76"
"ef21d1bd-d517-454a-b730-f3a30c930ee4","b089a843-ebce-4dc0-aa21-891f128fccc1","00f1eb24-9676-4244-b8ee-515a630f693c","aeb2ad9c-77bb-4124-b7f7-d3021c1adc65","33","62.595","8.673604","39","76"
"ef21d1bd-d517-454a-b730-f3a30c930ee4","6fd4868c-eaa7-4d85-907b-fa6a5fc8dee8","ba030d61-e588-43ec-bef1-c5040cb97aba","2089b6a7-3e18-4b3f-81a7-777844e32211","29","62.595","8.643604","39","76"
"ef21d1bd-d517-454a-b730-f3a30c930ee4","a8a04a23-b53e-4a5d-81b8-717415bb5756","617cb80d-40c9-488c-8d61-bb1630f0b4b5","bc3487ea-7ec1-4fa9-9f1b-5059be88d094","27","62.595","8.593604","39","76"
"ef21d1bd-d517-454a-b730-f3a30c930ee4","d40bf608-ff43-451c-99ef-8e285721bf08","f9330a18-e51c-4b1a-aa5e-dbbb9d6aa0e4","5b57963a-b4d8-46ab-ac96-cb793647a5df","11","62.595","8.4836035","39","76"
"ef21d1bd-d517-454a-b730-f3a30c930ee4","60f7a9b2-74a1-4680-8e43-31a3841e68d8","ce9cf564-430a-4617-ba7b-d9225fdd3ed4","41518ed1-62ca-4147-a32d-320e40f5ddd4","20","62.595","8.383603","39","76"
"df45136f-3a22-4426-bd87-09dfde298e90","00f1eb24-9676-4244-b8ee-515a630f693c","e40f3e07-6acc-45a3-aa22-c18dc38056c2","b7612324-12a2-4763-990d-81c5b7858643","3","62.595","8.353603","40","75"
"df45136f-3a22-4426-bd87-09dfde298e90","51135210-a442-485c-bb21-4c43b204815f","7f415708-4771-4bae-81a6-34d9ba9950ad","6932d272-39d6-4d83-98a3-69482fc998b1","33","62.595","8.333604","42","75"
"df45136f-3a22-4426-bd87-09dfde298e90","a314d997-b21a-4a72-9cc7-d482c7debf17","b089a843-ebce-4dc0-aa21-891f128fccc1","53dcdfa8-4564-43b5-b214-2461b2d409e7","20","62.595","8.213604","42","75"
"df45136f-3a22-4426-bd87-09dfde298e90","e9c58885-21bc-4bb6-9859-2a6026050668","c1f9065a-fecf-43b4-93da-c3cbc20edd88","dcafd5a4-09a5-4d33-9801-b3457fbef2f8","13","62.595","8.089554","42","75"
"194af043-81a0-45d8-9293-6da7f3c5a02e","a3aefea2-71e7-4e5b-a7fd-ec73476c416e","51135210-a442-485c-bb21-4c43b204815f","4e18b7ee-eb6b-4fd3-a41d-304da70bd079","33","62.595","8.089554","42","75"
"194af043-81a0-45d8-9293-6da7f3c5a02e","36bdb6d6-b9e1-45e7-b489-175c9f565b66","e40f3e07-6acc-45a3-aa22-c18dc38056c2","6fb935f9-f3b7-4d83-a8df-d405d1133add","0","62.595","8.089554","42","75"
