"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"1","1000","daf6fed2-fa95-4407-ae0c-5d3fb9022430","8e2d390d-cd48-4c44-9bc7-252e64d9b198","693b1de9-b194-484a-bc1c-b9f3e0a6eddc","78","194.51172","59.359833","74","334","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","689d9e8f-1bc8-4983-aa5f-5c1ac4a88fa2","b07d5bd6-c388-4f6a-99b0-c16045d9730c","caab5fb9-7492-4a5f-90f7-46eb93943bef","89","194.51172","58.66452","75","330","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","1200dc99-fb05-4da0-853d-62e0389f5614","4f8fc5e8-4f67-4b40-8b97-291b7030e104","4ab9117d-705b-4baa-a698-33ecc54ca3a9","81","194.51172","58.031708","80","325","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","52b14aa5-5e6a-4fd4-ad25-07a068e3bc26","192bc5d6-276d-47e4-b9f0-1896b0c71753","5c009602-11a1-4638-a01f-b8a568355973","73","194.51172","57.461395","80","325","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","237c26e4-e5ca-4943-bbf9-8c032d421f7b","ae87a0a1-c151-4802-8650-b6ed4f5b3249","3af190ba-68d7-4bbe-add8-9ee5be4820a9","82","194.51172","56.82077","82","325","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","f625fc18-92d1-4058-8c68-ba9bc862550e","86974a73-6e82-4845-b4b5-4b17802cf152","ccdb97b2-2bdb-4d78-abba-e35ca8cd72c3","72","194.51172","56.25827","83","324","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","7886809a-215d-4f63-9763-f68bfb66f126","c013348f-e857-4a22-9486-b2537677b9a3","66e45b85-2353-4dce-ab74-eee6d11219b8","80","194.51172","55.63327","85","324","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","05b1474f-cc99-4621-9196-0d8bc39725a0","3cb34134-9a1d-4c29-aaf2-1c5c6fb6de55","17d1c21b-60a7-4f9a-9200-0172cdf2748b","88","194.51172","54.94577","85","324","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","ae0eb5c8-78f6-4a64-b332-8566e7d312e5","3ad66021-c7cf-45a4-a6cb-1fa9d7427d75","cf7531b9-653f-44ee-a2e3-9397792862a4","89","194.51172","54.250458","86","320","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","e10fde9d-af78-49cf-a6d4-019d5c3c4ee0","aa117008-54cc-4b88-b454-f34fbadd382a","ceb99b4c-f55c-4ed4-9e60-3c3b78013d3d","81","194.51172","53.617645","87","317","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","f8e28406-c999-45fe-a479-4bf2634976da","ef5b065f-a1ed-41a0-b779-91c9bad9c5a1","4cf4463b-27c3-410f-b6d9-df575f2b5c5c","83","194.51172","52.969208","88","313","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","8e186896-c99e-46de-b700-7be4fb20f164","f4b2a9fb-49d6-48e2-a0bc-032998ea9f24","d7a6d5d0-69d0-4390-a2cd-7579c797d2c4","75","194.51172","52.38327","90","313","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","c139766f-9c27-48bb-a63b-19b156222cbc","51c52703-3bad-46c6-aa24-8e81a17a736d","27c23a18-201f-45fe-9a4b-5bd331f2b049","74","194.51172","51.805145","90","313","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","392bd10f-a585-4a91-90a1-57c945d0bd4e","5ec57874-a2cc-44e8-b3dd-a8c4bae4128f","6cc13478-fa3d-4490-a544-01d887b0d3f0","76","194.51172","51.211395","90","312","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","cc34c51f-35f3-4536-a9b6-0cf2cf2796c0","a1db01bc-3c89-4938-90e8-6a00d288fd27","21ffd132-bfc5-41ae-9c7d-1591814c67f5","65","194.51172","50.703583","90","312","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","23ad59d1-3563-4bea-ac44-99fb63a03528","905915b3-c768-47e5-b5fc-995848dd4f79","a98309cb-d609-4140-acd8-7d2fac35b5d3","77","194.51172","50.10202","90","311","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","0bb57393-6cd0-4ac9-b785-92e2284e6331","ea4c8ba6-895c-4112-a019-5f1d03435a01","0c6bbe3a-c7ca-4ba1-b6b3-2966f77e2a35","83","194.51172","49.453583","90","307","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","6a3c6e58-4b8c-4ad3-89b9-4e6f109aba6e","c56e4237-b120-4bd6-b57f-97e444826d26","2538a26f-3e1f-435d-8c88-11334b6d6e0a","81","194.51172","48.82077","90","306","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","a4dfd6b5-48a6-4660-a842-65e08c0b297a","4aa5a85a-76bf-46cf-a332-50ddd0b6f231","b9bb69a3-a3ad-4fc9-954c-2289ee30d59a","89","194.51172","48.125458","90","300","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","d109022d-19bc-4490-b2d5-8b779325c4d0","385ecd3d-d15a-4df7-a0f1-d661184c74ae","f4746b32-5f5f-4a12-a49b-a6f158677c1d","87","194.51172","47.44577","90","296","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","68a5c87d-9a8e-434d-b7b2-7aea33c4228e","cae8898f-6a04-4abe-a693-53a4cc42d33e","645e4735-344e-460d-88ac-30348de45d2c","74","194.51172","46.867645","90","293","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","35bbcf5a-c10f-4e40-93b3-76d64c43aa10","165ac2e9-6948-4ace-8d7f-a74ac219d768","b24f74e9-a75c-4e2c-a541-0ca40a71320e","77","194.51172","46.266083","90","290","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","b7924c63-cc9a-473b-8e5a-71d7e55778b9","899c40e6-5d79-4fa8-8ea8-f1f1e1640350","38bdd8e0-46e3-483b-b4d3-c0fe80165f60","78","194.51172","45.656708","90","290","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","c183fb71-ca4b-418f-bcbe-056990d8b047","d4274291-d695-494a-927e-2da1efb55146","7b6271f0-7523-46d9-90b9-f48627485e6b","87","194.51172","44.97702","90","290","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","cc1658ca-1857-4183-984b-f2600926be14","b3e394fc-7eef-4645-94e1-b66bb296d77d","00ecf5a1-5d45-4f40-99ec-3a14e2248481","89","194.51172","44.281708","90","289","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","923cee1b-e317-4b23-a17d-b26808921c74","ea1927cc-2306-4dc7-a063-09d72993e7bc","6752d54a-89f7-4f6e-ae69-036654855aed","84","194.51172","43.625458","90","287","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","def35ad5-4f85-40f5-8192-ba047458bb53","874c031b-32b0-4c91-999a-1e12fb905e94","bee53255-8303-4996-8bf4-88eb4bda9d5d","87","194.51172","42.94577","90","286","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","714ac6df-b38d-4915-af3b-5de118a085be","0dd81796-0d19-4e7d-bda7-e5cfa1b138ce","d281ca31-08a0-424b-b2e4-6274ac846f50","83","194.51172","42.297333","90","285","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","d9721a01-8c80-442c-a0ad-181781c2cade","61a4213e-520f-4b09-b19e-0442e7e34ac4","f227738f-a575-4cd6-a4de-6fb142b7284d","84","194.51172","41.641083","90","283","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","f1ca537d-1628-42f7-9e0f-73786d9cc4f0","3fa6fd97-4544-42e7-9531-c0be9e69a8a0","70452dcc-3d40-47ff-be49-2ace40e8e0e8","89","194.51172","40.949768","90","283","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","54841825-26af-404c-9cd4-40a38ee2a01a","cc116630-6a7e-4f44-93dc-65763fa44e3e","70e62aea-f89a-4a18-8743-4420cde05038","73","194.51172","40.379456","90","283","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","b51747a1-b89c-4579-83e3-0ae1ef2ac900","870c4746-a766-44d1-b8e6-ff8053607044","aec11900-f450-4412-a33a-39acd3660bff","87","194.51172","39.703583","90","282","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","e502261b-0907-4a42-9e0e-9c867a7b4865","a8a57900-5679-451a-8cc6-3be48ea99931","fa67f2e0-15c7-42cf-9301-348cf03b692e","84","194.51172","39.047333","90","279","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","51030f45-3d5a-49fb-9158-e9ab7e2f66e0","2967575c-1dea-4161-94ba-70bc5b14b859","128707a9-2b8b-4118-8976-3a1deada6895","86","194.51172","38.391083","90","278","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","3f3622db-b9de-4b14-9543-b4ea44786528","195aa3c3-4b0a-4962-a11f-6f37e4f1c5e3","4ae5276b-a992-46b4-9703-a90858e259d5","76","194.51172","37.797333","90","276","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","e8053529-3c0e-41ce-8908-51ebcee97e56","2b1c5189-7d7d-4ee7-ad72-550bd388513c","bd298579-cab8-41bb-9a56-1e6872033dc9","77","194.51172","37.19577","90","276","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","04ea5feb-39ac-4b6a-93e6-f8380ecf63cf","4da36485-c595-4932-89e5-81e47b1eb814","fd861b81-9980-4886-b9a2-e7a1934a6d5f","75","194.51172","36.609833","90","275","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","9c7ea57e-db8a-4687-bb94-fe7fe350d01f","ac0efd77-18d3-4e2a-8a4f-ddb00e284437","a2618d3a-e2e9-498d-bd00-be6cb8a011f8","73","194.51172","36.03952","90","275","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","29b70cc7-431a-4b31-91f0-3dd96d25d062","174c627a-970f-410a-9bac-72365638d95b","a7934f67-2537-42ad-8641-adcad31c3d4b","74","194.51172","35.46521","90","273","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","8b1f44d6-649a-4b04-a73d-ec3df3e6796c","b6e420ac-af20-4e2c-97e7-7c1a865976a6","90bfe327-b8e0-41d7-951a-37abf1b9a968","83","194.51172","34.93396","90","273","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","2f5070b9-28c7-45e4-804a-a259b05709f7","e0d81ce2-e0f0-424a-aec6-5b997d9355f3","8d29d0dc-4605-4384-8238-aed4349308df","71","194.51172","34.383087","90","272","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","a96e558a-7c5f-4a5c-8ba2-525d3f69489f","b349e2c0-4aa5-4417-99eb-8f05397a8920","33391883-9f34-4f2c-a839-a5c9971be10c","83","194.51172","33.898712","90","271","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","c03e601b-a201-4b74-828c-03b767b51c4b","bda79b26-7b43-408f-821e-0c0279ef5acb","cf56355b-4372-4686-96c0-c5b5213d37c0","85","194.51172","33.4534","90","271","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","dd3487a4-4b62-47a6-aaf8-53c33d3ba98a","a1318398-cda9-4bb9-8d22-bea5df6b9c39","53ca05ac-e44a-42ab-a6ae-d16b945361a0","65","194.51172","32.957214","90","271","MULTI_STDDEV_IMPROVED","AVERAGE"
"1","1000","16f90307-178e-4c08-85e0-5dce6f27cc6f","b6d994fb-d7a1-4bfd-8186-05fa8d3b23b1","6504519b-d2b4-4915-bdf6-7a8de4e5c34f","69","194.51172","32.484467","90","270","MULTI_STDDEV_IMPROVED","AVERAGE"
